FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Cameron,MCEVOY,185.0,75.0,21.913806,0.031211,2.340824,21.36
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Vladimir,MOROZOV,185.0,83.0,24.251278,0.02892,2.400384,20.83
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,123,50,FREE,FIN,M,Pavel,SANKOVICH,182.0,77.0,23.245985,0.029691,2.286237,21.87
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,124,100,FLY,FIN,F,Sarah,SJOSTROM,182.0,76.0,22.944089,0.023665,1.798561,55.6
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,124,100,FLY,FIN,F,Ranomi,KROMOWIDJOJO,180.0,72.0,22.222222,0.02429,1.748863,57.18
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,124,100,FLY,FIN,F,Yufei,ZHANG,176.0,62.0,20.015496,0.028341,1.75716,56.91
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,124,100,FLY,FIN,F,Seoyeong,KIM,163.0,51.0,19.195303,0.033906,1.729206,57.83
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Shun,WANG,191.0,81.0,22.203339,0.023106,1.871608,53.43
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,David,FOLDHAZI,189.0,84.0,23.515579,0.021876,1.83756,54.42
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Clement,MIGNON,187.0,75.0,21.447568,0.024133,1.809955,55.25
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Kyle,STOLK,186.0,84.0,24.280264,0.021985,1.846722,54.15
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Vladimir,MOROZOV,185.0,83.0,24.251278,0.022741,1.887505,52.98
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Yauhen,TSURKIN,182.0,77.0,23.245985,0.023803,1.832845,54.56
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,13,100,MEDLEY,PRE,M,Pavel,SANKOVICH,182.0,77.0,23.245985,0.024601,1.894298,52.79
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,14,200,BREAST,PRE,F,Alia,ATKINSON,173.0,71.0,23.722811,0.019435,1.379881,144.94
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,14,200,BREAST,PRE,F,Runa,IMAI,163.0,50.0,18.818924,0.027857,1.392855,143.59
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Matthew,STANLEY,198.0,82.0,20.916233,0.021463,1.759944,227.28
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Jacob,HEIDTMANN,195.0,83.0,21.827745,0.020812,1.727414,231.56
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Mykhailo,ROMANCHUK,190.0,82.0,22.714681,0.021682,1.777936,224.98
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Keyuan,SHANG,183.0,79.0,23.589835,0.021718,1.715707,233.14
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Ziao,QIU,182.0,67.0,20.227026,0.026341,1.764836,226.65
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,David,VERRASZTO,180.0,76.0,23.45679,0.023147,1.75917,227.38
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Gergely,GYURTA,175.0,70.0,22.857143,0.024913,1.743907,229.37
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,15,400,FREE,PRE,M,Sergii,FROLOV,174.0,74.0,24.441802,0.023574,1.74444,229.3
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Cate,CAMPBELL,186.0,74.0,21.389756,0.025701,1.901864,52.58
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Brittany,ELMSLIE,180.0,69.0,21.296296,0.027104,1.870208,53.47
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Bronte,CAMPBELL,179.0,58.0,18.101807,0.031923,1.851509,54.01
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Lia,NEAL,178.0,74.0,23.355637,0.02555,1.890717,52.89
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Yufei,ZHANG,176.0,62.0,20.015496,0.028139,1.744592,57.32
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Pernille,BLUME,170.0,58.0,20.069204,0.032531,1.886792,53.0
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Yanhan,AI,168.0,54.0,19.132653,0.034054,1.838911,54.38
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,16,100,FREE,PRE,F,Hang Yu,SZE,168.0,63.0,22.321429,0.028818,1.815541,55.08
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,17,200,BACK,PRE,M,David,FOLDHAZI,189.0,84.0,23.515579,0.020715,1.740038,114.94
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,17,200,BACK,PRE,M,Guangyuan,LI,187.0,81.0,23.163373,0.021669,1.755156,113.95
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,17,200,BACK,PRE,M,Christian,DIENER,182.0,82.0,24.755464,0.021459,1.759634,113.66
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,17,200,BACK,PRE,M,Ryosuke,IRIE,178.0,64.0,20.19947,0.027591,1.765848,113.25999999999999
